,song_name,rhythm_L2,pitch_L2,pitch_der_L2,pitch_med_L2,vib_frame_L2,rhythm_L6_L2,pitch_L6_L2,pitch_der_L6_L2,pitch_med_L6_L2,vib_frame_L6_L2,timbral_dist,pitch_dist,pitch_der_dist,pitch_med_dist,vib_segment_dist,vib_frame_dist,volume_dist,pitch_dynamic_dist,emolina_rhythm_mfcc_dist,emolina_rhythm_pitch_dist,melodiousness,articulation,rhythmic_complexity,rhythm_stability,dissonance,tonality,modality,GT
0,JTAN_1,-0.328835611,-0.66106538,0.22338685,0.7552933759999999,0.4342026,-0.36146341600000004,-0.653231145,0.248659712,0.6612017339999999,0.587292189,0.775034826,0.910274562,0.37442542,0.50188659,-0.313896755,-0.46950319799999995,0.653807459,-2.565571586,-0.252286049,2.8768765189999996,6.599221706390381,3.413980007171631,3.755056858062744,4.8257012367248535,3.628979206085205,6.795567512512207,5.54553747177124,1.4
1,JTAN_0,-0.214812542,4.3123775669999995,0.7569105140000001,1.79798579,0.847840533,-0.253309589,3.849142315,0.74494165,1.877128685,0.9501893109999999,0.968637851,0.82545159,4.574743764,3.0881643189999997,-0.966743731,0.046816459000000005,-0.325356606,-4.059729473,-0.380487085,-0.625124682,6.428154945373535,3.3785793781280518,3.706554412841797,4.76602029800415,3.738365650177002,6.713641166687012,5.737005710601807,1.4
2,JTAN_7,-0.971269339,0.6453286970000001,-0.762519224,-0.824001393,-1.044836011,-1.007973763,1.0095566440000001,-0.675680763,-0.7478867459999999,-0.8076124859999999,0.9910649009999999,0.174846613,0.997507448,1.899868574,-0.045239620999999994,-1.103785403,0.142200658,-4.444078769,-0.382056664,-0.171899916,6.484866142272949,3.4764740467071533,3.6851203441619873,4.80505895614624,3.68377423286438,6.793214321136475,5.6634979248046875,1.4
3,JTAN_3,2.66210731,-0.794361502,0.277586985,0.07503997700000001,-0.753239401,2.4758484590000003,-0.8174026740000001,0.25496521699999997,0.135915414,-0.8026027109999999,1.156832394,1.09631264,1.245682843,0.9795772070000001,-0.355687164,-0.44548277399999997,0.529015974,1.347584682,8.623199537,-0.697186313,6.364384651184082,3.397948741912842,3.6330368518829346,4.679361820220947,3.726550579071045,6.725003242492676,5.753588676452637,1.4
4,JTAN_6,-1.037894135,-0.794361502,-0.220138647,0.6082719360000001,2.52195935,-1.077745849,-0.8174026740000001,-0.29098434300000003,0.478080764,2.4896275830000003,0.743285215,1.43622186,1.588073951,0.280331455,-0.045573305999999994,0.7001188890000001,-0.118903662,-1.948210529,-0.38887694700000003,0.154533376,6.793112754821777,3.476738691329956,3.684812068939209,5.0564775466918945,3.589564085006714,6.894584655761719,5.44754695892334,1.4
5,JTAN_5,0.306278457,-0.794361502,0.36697343200000004,0.102705775,-0.298050313,0.265052644,-0.8174026740000001,0.39964858700000006,0.130381997,-0.27970353600000003,0.613904552,0.865604915,0.7637129009999999,0.227069878,1.063807843,-0.40376611100000004,-0.182506893,-3.151704262,-0.31722183800000003,1.112566856,6.760467529296875,3.3667595386505127,3.6536941528320312,5.007082462310791,3.6136913299560547,6.851254463195801,5.503586769104004,1.4
6,JTAN_4,-0.42700272100000003,-0.794361502,-0.8878863220000001,-0.66754111,-1.5885571840000001,-0.16684639699999998,-0.8174026740000001,-0.7208806940000001,-0.42982384100000004,-1.2164607040000002,-2.214467112,-0.35662652799999994,-1.882363409,-1.1439750359999998,-0.77182349,-1.37628898,-0.8527959359999999,0.232971724,-0.38515306,-0.861630175,6.570896148681641,3.384864330291748,3.724773406982422,4.7871012687683105,3.6734352111816406,6.795590877532959,5.675230503082275,1.4
7,JTAN_2,-0.828939375,-0.794361502,-0.24128781600000002,-0.415237346,-1.050978728,-0.8592252779999999,-0.8174026740000001,-0.055209564,-0.32200347100000004,-0.808553733,0.826686068,0.465039593,-0.405682795,-0.621930283,-0.443864948,-1.2374736640000001,0.431968232,0.21375425899999997,-0.37780644399999996,0.342954659,6.71508264541626,3.4394900798797607,3.680234432220459,4.971123695373535,3.6109118461608887,6.87930965423584,5.608092308044434,1.4
8,PRAV_5,-0.058935243,-0.794361502,-0.370713749,-0.488968726,0.203840037,-0.107286063,-0.8174026740000001,-0.215907829,-0.338046388,0.875864471,1.774953831,0.707117268,-0.8896089559999999,-0.60405555,1.275721569,1.805470176,1.127372574,0.331461231,0.47258642100000003,-0.9309784740000001,5.856932163238525,3.9864163398742676,4.223336219787598,4.839390277862549,4.08199405670166,6.595254421234131,5.498143672943115,1.0
9,PRAV_1,-0.08511391199999999,-0.794361502,0.400339933,-0.4910603,2.40063128,-0.109767221,-0.8174026740000001,0.32661544800000003,-0.505817948,2.491876272,1.441713628,1.4788898519999998,0.372574943,0.211125344,1.516747795,1.8923429809999999,0.7590673659999999,-0.811977924,0.025356236,-0.401805566,5.739358425140381,4.2248854637146,4.268067359924316,4.999277591705322,4.157859802246094,6.586960792541504,5.533697128295898,1.0
10,PRAV_4,1.072418754,-0.794361502,-0.703507074,-0.78085307,-1.655417832,1.785568333,-0.8174026740000001,-0.46571277,-0.588787819,-1.405747385,-1.8831213930000001,-0.14873083,-1.326955968,-0.42473445600000004,0.251547904,-0.35376491200000004,-1.475879856,1.131388203,-0.08908323300000001,-1.101548928,6.099837779998779,4.031607151031494,4.117317199707031,4.9520463943481445,3.9032809734344482,6.745491027832031,5.5681586265563965,1.0
11,PRAV_7,1.934945699,-0.794361502,-0.591513603,-0.904864362,-0.789833419,1.825267143,-0.8174026740000001,-0.49618302200000003,-0.87264054,-0.647600034,0.95983233,0.638838629,0.031294121,0.16883033,0.908102388,0.346370755,0.896614117,1.628640104,0.175831724,-0.45890945899999996,5.727934837341309,3.8066792488098145,4.123336315155029,4.614433765411377,4.1282172203063965,6.497252464294434,5.589491844177246,1.0
12,PRAV_3,-0.15885907400000002,-0.794361502,-0.353004108,0.5563550079999999,-1.085889071,-0.20094161100000002,-0.8174026740000001,-0.240165447,0.726071013,-0.9627754070000001,1.12383065,0.505801808,0.14256065699999998,0.017396312,0.877171162,-0.061266232999999996,0.11923342,1.285127921,0.21995328,0.529781821,5.587631702423096,3.8952832221984863,4.143606662750244,4.686299800872803,4.151461601257324,6.399643898010254,5.5238938331604,1.0
13,PRAV_0,0.707843135,-0.794361502,2.1385929519999998,0.880951156,-0.9784017279999999,0.6448930660000001,-0.8174026740000001,2.579638483,1.162895855,-0.8843294620000001,0.9553448659999999,0.892449353,1.064653326,1.049275586,0.114929085,-0.271307082,1.461527452,0.499614048,0.624147184,-0.21419655699999998,6.068307399749756,3.924100399017334,4.105025768280029,4.876442909240723,3.9315826892852783,6.7198028564453125,5.667923927307129,1.0
14,PRAV_2,-0.444578199,-0.794361502,0.129169582,-0.535242894,1.323224677,-0.47716154200000005,-0.8174026740000001,0.24403041600000003,-0.471970957,1.7551665580000002,2.120344728,1.7063559259999999,0.263661156,0.535520649,0.183360811,0.592574542,1.474801719,0.5716795410000001,-0.216465078,0.974511791,5.919975280761719,4.026209354400635,4.195621967315674,4.910815238952637,4.052392482757568,6.594210624694824,5.43210506439209,1.0
